Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
16-07-2018,22-07-2018,Office Supplies,Storage,37.224,3,0.2,3.7224,,3.69,1.7343,,,,,,,
16-07-2018,22-07-2018,Office Supplies,Paper,20.016,3,0.2,6.255,,3.744,-2.6208,,,,,,,
28-10-2018,01-11-2018,Office Supplies,Storage,93.06,6,0,26.0568,,3.762,-2.7588,,,,,,,
28-10-2018,01-11-2018,Technology,Phones,302.376,3,0.2,22.6782,,3.798,-5.8869,,,,,,,
04-06-2018,09-06-2018,Office Supplies,Paper,25.92,5,0.2,9.396,,3.912,1.0269,,,,,,,
04-06-2018,09-06-2018,Furniture,Furnishings,419.68,5,0.6,-356.728,,3.96,1.5444,,,,,,,
04-06-2018,09-06-2018,Furniture,Furnishings,11.688,3,0.6,-4.6752,,3.98,-6.567,,,,,,,
04-06-2018,09-06-2018,Technology,Phones,31.984,2,0.2,11.1944,,3.984,2.6892,,,,,,,
04-06-2018,09-06-2018,Furniture,Tables,177.225,5,0.5,-120.513,,4.02,1.9698,,,,,,,
04-06-2018,09-06-2018,Furniture,Furnishings,4.044,3,0.6,-2.8308,,4.044,-2.8308,,,,,,,
04-06-2018,09-06-2018,Office Supplies,Art,7.408,2,0.2,1.2038,,4.08,1.9176,,,,,,,
10-12-2018,15-12-2018,Furniture,Chairs,321.568,2,0.2,28.1372,,4.095,-2.73,,,,,,,
11-09-2018,17-09-2018,Office Supplies,Paper,7.61,1,0,3.5767,,4.13,1.8998,,,,,,,
11-09-2018,17-09-2018,Technology,Accessories,3347.37,13,0,636.0003,,4.158,-3.465,,,,,,,
10-12-2018,13-12-2018,Office Supplies,Storage,80.58,6,0,22.5624,,4.16,0.364,,,,,,,
10-12-2018,13-12-2018,Office Supplies,Envelopes,361.92,4,0,162.864,,4.176,1.305,,,,,,,
06-06-2018,13-06-2018,Technology,Phones,328.224,4,0.2,28.7196,,4.18,1.5048,,,,,,,
22-01-2018,28-01-2018,Office Supplies,Fasteners,7.56,6,0,0.3024,,4.2,1.176,,,,,,,
18-12-2018,20-12-2018,Office Supplies,Binders,254.058,7,0.7,-169.372,,4.312,-6.8992,,,,,,,
18-12-2018,20-12-2018,Office Supplies,Appliances,194.528,2,0.2,24.316,,4.338,-3.0366,,,,,,,
18-12-2018,20-12-2018,Office Supplies,Supplies,961.48,5,0.2,-204.3145,,4.344,0.8688,,,,,,,
20-11-2018,24-11-2018,Office Supplies,Fasteners,19.096,7,0.2,6.6836,,4.356,-11.7612,,,,,,,
20-11-2018,24-11-2018,Office Supplies,Labels,18.496,8,0.2,6.2424,,4.36,1.7876,,,,,,,
20-11-2018,24-11-2018,Technology,Accessories,255.984,2,0.2,54.3966,,4.368,-3.3488,,,,,,,
20-11-2018,24-11-2018,Furniture,Bookcases,86.97,3,0.5,-48.7032,,4.416,1.6008,,,,,,,
28-10-2018,03-11-2018,Office Supplies,Paper,32.4,5,0,15.552,,4.448,0.6672,,,,,,,
28-10-2018,03-11-2018,Office Supplies,Storage,1082.48,8,0,10.8248,,4.488,-6.732,,,,,,,
28-10-2018,03-11-2018,Office Supplies,Paper,56.91,3,0,27.3168,,4.544,1.6472,,,,,,,
28-10-2018,03-11-2018,Furniture,Furnishings,77.6,4,0,38.024,,4.616,1.731,,,,,,,
28-10-2018,03-11-2018,Office Supplies,Binders,14.28,1,0,6.5688,,4.624,3.3524,,,,,,,
12-09-2018,14-09-2018,Furniture,Furnishings,15.136,4,0.2,3.5948,,4.626,-3.855,,,,,,,
12-09-2018,14-09-2018,Furniture,Chairs,466.768,2,0.2,52.5114,,4.66,1.3514,,,,,,,
12-09-2018,14-09-2018,Furniture,Furnishings,15.232,1,0.2,1.7136,,4.672,0.584,,,,,,,
12-09-2018,14-09-2018,Office Supplies,Labels,6.264,3,0.2,2.0358,,4.704,0.4116,,,,,,,
23-04-2018,27-04-2018,Office Supplies,Binders,251.52,6,0.2,81.744,,4.73,2.3177,,,,,,,
23-04-2018,27-04-2018,Technology,Accessories,99.99,1,0,34.9965,,4.752,-8.316,,,,,,,
30-08-2018,01-09-2018,Technology,Phones,290.898,3,0.4,-67.8762,,4.768,-0.3576,,,,,,,
30-08-2018,01-09-2018,Office Supplies,Storage,54.224,2,0.2,3.389,,4.77,2.1465,,,,,,,
30-08-2018,01-09-2018,Furniture,Chairs,786.744,4,0.3,-258.5016,,4.784,1.5548,,,,,,,
30-08-2018,01-09-2018,Office Supplies,Labels,100.24,10,0.2,33.831,,4.788,-7.9002,,,,,,,
30-08-2018,01-09-2018,Office Supplies,Binders,37.764,6,0.7,-27.6936,,4.896,-3.4272,,,,,,,
25-04-2018,29-04-2018,Technology,Phones,82.8,2,0.4,-20.7,,4.91,2.3077,,,,,,,
25-04-2018,29-04-2018,Office Supplies,Binders,20.724,2,0.7,-13.816,,4.912,0.307,,,,,,,
25-04-2018,29-04-2018,Office Supplies,Binders,4.896,3,0.7,-3.4272,,4.928,1.7248,,,,,,,
01-09-2018,03-09-2018,Technology,Accessories,6.79,1,0,2.3086,,4.98,7.0716,,,,,,,
01-09-2018,03-09-2018,Office Supplies,Paper,24.56,2,0,11.5432,,4.992,1.6848,,,,,,,
01-09-2018,03-09-2018,Office Supplies,Binders,3.048,1,0.2,1.0668,,5.022,-3.5154,,,,,,,
01-09-2018,03-09-2018,Office Supplies,Paper,49.12,4,0,23.0864,,5.04,1.9152,,,,,,,
01-09-2018,03-09-2018,Office Supplies,Binders,4355.168,4,0.2,1415.4296,,5.08,1.651,,,,,,,
08-04-2018,13-04-2018,Furniture,Bookcases,388.704,6,0.2,-4.8588,,5.16,1.3416,,,,,,,
08-04-2018,13-04-2018,Office Supplies,Envelopes,8.26,2,0,3.7996,,5.184,7.3224,,,,,,,
08-04-2018,13-04-2018,Office Supplies,Art,17.04,4,0,6.9864,,5.214,-4.1712,,,,,,,
08-04-2018,13-04-2018,Office Supplies,Paper,34.4,5,0,15.824,,5.248,0.5904,,,,,,,
23-04-2018,28-04-2018,Office Supplies,Paper,36.24,5,0.2,11.325,,5.28,7.3392,,,,,,,
21-10-2018,21-10-2018,Office Supplies,Binders,23.2,4,0,10.44,,5.304,0.4641,,,,,,,
21-10-2018,21-10-2018,Office Supplies,Supplies,7.36,2,0,0.1472,,5.344,0.4008,,,,,,,
21-10-2018,21-10-2018,Office Supplies,Storage,104.79,7,0,29.3412,,5.352,1.6056,,,,,,,
21-10-2018,21-10-2018,Furniture,Bookcases,1043.92,4,0,271.4192,,5.388,-4.49,,,,,,,
28-09-2018,01-10-2018,Office Supplies,Paper,99.136,4,0.2,30.98,,5.4,2.592,,,,,,,
28-10-2018,29-10-2018,Office Supplies,Paper,50.96,7,0,25.48,,5.46,1.5288,,,,,,,
28-10-2018,29-10-2018,Office Supplies,Binders,49.536,3,0.2,17.3376,,5.472,1.6416,,,,,,,
08-09-2018,10-09-2018,Office Supplies,Storage,35.952,3,0.2,3.5952,,5.5,1.375,,,,,,,
08-09-2018,10-09-2018,Furniture,Bookcases,2396.2656,4,0.32,-317.1528,,5.553,-4.0722,,,,,,,
08-09-2018,10-09-2018,Office Supplies,Storage,131.136,4,0.2,-32.784,,5.56,1.4456,,,,,,,
08-09-2018,10-09-2018,Technology,Accessories,57.584,2,0.2,0.7198,,5.584,-1.6752,,,,,,,
14-04-2018,18-04-2018,Furniture,Chairs,383.8,5,0.2,38.38,,5.715,-4.7625,,,,,,,
15-04-2018,21-04-2018,Office Supplies,Binders,189.588,2,0.7,-145.3508,,5.728,2.0048,,,,,,,
15-04-2018,21-04-2018,Technology,Accessories,408.744,7,0.2,76.6395,,5.76,6.1632,,,,,,,
15-04-2018,21-04-2018,Technology,Accessories,291.96,5,0.2,54.7425,,5.8,2.61,,,,,,,
15-04-2018,21-04-2018,Office Supplies,Storage,4.768,2,0.2,-0.7748,,5.84,2.701,,,,,,,
06-06-2018,07-06-2018,Office Supplies,Storage,714.3,5,0,207.147,,5.872,2.1286,,,,,,,
12-06-2018,14-06-2018,Technology,Machines,1007.979,3,0.3,43.1991,,5.904,1.9926,,,,,,,
12-06-2018,14-06-2018,Office Supplies,Paper,313.488,7,0.2,113.6394,,5.94,0,,,,,,,
05-09-2018,07-09-2018,Furniture,Furnishings,12.22,1,0,3.666,,5.98,6.6378,,,,,,,
05-09-2018,07-09-2018,Office Supplies,Storage,194.94,3,0,23.3928,,5.984,-1.3464,,,,,,,
05-09-2018,07-09-2018,Office Supplies,Storage,70.95,3,0,20.5755,,6,4.2,,,,,,,
05-09-2018,07-09-2018,Office Supplies,Paper,91.36,4,0,42.0256,,6.096,2.2098,,,,,,,
05-09-2018,07-09-2018,Furniture,Chairs,242.94,3,0,29.1528,,6.12,2.8764,,,,,,,
05-09-2018,07-09-2018,Office Supplies,Labels,22.05,7,0,10.584,,6.16,2.9568,,,,,,,
01-04-2018,03-04-2018,Office Supplies,Art,59.52,3,0,15.4752,,6.216,-9.6348,,,,,,,
01-04-2018,03-04-2018,Office Supplies,Storage,161.94,3,0,9.7164,,6.24,1.872,,,,,,,
01-04-2018,03-04-2018,Office Supplies,Art,263.88,6,0,71.2476,,6.264,4.0716,,,,,,,
01-04-2018,03-04-2018,Office Supplies,Art,30.48,3,0,7.9248,,6.27,-4.598,,,,,,,
01-04-2018,03-04-2018,Office Supplies,Art,9.84,3,0,2.8536,,6.286,-11.0005,,,,,,,
01-04-2018,03-04-2018,Technology,Phones,35.12,4,0,9.1312,,6.294,-4.196,,,,,,,
13-12-2018,17-12-2018,Technology,Accessories,63.88,4,0,24.9132,,6.3,6.048,,,,,,,
26-09-2018,01-10-2018,Furniture,Chairs,747.558,3,0.3,-96.1146,,6.368,1.0348,,,,,,,
26-09-2018,01-10-2018,Office Supplies,Envelopes,8.928,2,0.2,3.348,,6.38,2.9348,,,,,,,
22-04-2018,29-04-2018,Furniture,Furnishings,23.56,5,0.2,7.068,,6.384,2.1546,,,,,,,
22-04-2018,29-04-2018,Furniture,Tables,1272.63,6,0.5,-814.4832,,6.46,3.1654,,,,,,,
22-04-2018,29-04-2018,Office Supplies,Binders,28.485,5,0.7,-20.889,,6.48,18.6624,,,,,,,
22-04-2018,29-04-2018,Office Supplies,Supplies,185.376,2,0.2,-34.758,,6.672,1.668,,,,,,,
22-04-2018,29-04-2018,Office Supplies,Appliances,78.272,2,0.2,5.8704,,6.68,3.2064,,,,,,,
16-12-2018,20-12-2018,Office Supplies,Binders,4.788,3,0.8,-7.9002,,6.69,3.0774,,,,,,,
12-07-2018,19-07-2018,Technology,Phones,95.76,6,0.2,7.182,,6.72,2.352,,,,,,,
27-10-2018,02-11-2018,Furniture,Furnishings,40.2,3,0,19.296,,6.79,2.3086,,,,,,,
26-06-2018,02-07-2018,Office Supplies,Art,14.7,5,0,6.615,,6.816,-11.5872,,,,,,,
26-06-2018,02-07-2018,Office Supplies,Storage,704.25,5,0,84.51,,6.84,1.8468,,,,,,,
09-05-2018,14-05-2018,Technology,Accessories,93.98,2,0,13.1572,,6.848,2.14,,,,,,,
18-03-2018,21-03-2018,Furniture,Tables,189.882,3,0.4,-94.941,,6.888,-5.0512,,,,,,,
25-07-2018,31-07-2018,Office Supplies,Binders,119.616,8,0.2,40.3704,,6.9,0.552,,,,,,,
25-07-2018,31-07-2018,Furniture,Furnishings,255.76,4,0,81.8432,,6.924,-10.386,,,,,,,
25-07-2018,31-07-2018,Furniture,Chairs,241.568,2,0.2,18.1176,,6.96,2.2272,,,,,,,
25-07-2018,31-07-2018,Furniture,Furnishings,69.3,9,0,22.869,,6.976,1.8312,,,,,,,
30-05-2018,04-06-2018,Office Supplies,Binders,22.62,2,0.7,-15.08,,6.984,-4.5396,,,,,,,
30-05-2018,04-06-2018,Office Supplies,Binders,14.952,2,0.7,-11.9616,,6.99,2.0271,,,,,,,
30-05-2018,04-06-2018,Furniture,Chairs,801.568,2,0.2,50.098,,7.04,5.1392,,,,,,,
30-05-2018,04-06-2018,Office Supplies,Binders,2.376,3,0.7,-1.9008,,7.068,-2.8272,,,,,,,
30-05-2018,04-06-2018,Office Supplies,Paper,32.792,1,0.2,11.8871,,7.072,2.3868,,,,,,,
20-10-2018,23-10-2018,Office Supplies,Art,7.152,3,0.2,0.7152,,7.152,3.0396,,,,,,,
21-05-2018,23-05-2018,Technology,Phones,55.176,3,0.2,-12.4146,,7.16,3.4368,,,,,,,
21-05-2018,23-05-2018,Technology,Accessories,66.26,2,0,27.1666,,7.216,1.7138,,,,,,,
29-05-2018,01-06-2018,Technology,Phones,979.95,5,0,274.386,,7.312,5.1184,,,,,,,
29-05-2018,01-06-2018,Office Supplies,Binders,22.75,5,0,11.375,,7.36,0.1472,,,,,,,
10-07-2018,16-07-2018,Office Supplies,Storage,16.768,2,0.2,1.4672,,7.38,6.9372,,,,,,,
14-07-2018,17-07-2018,Technology,Phones,380.864,8,0.2,38.0864,,7.408,1.2038,,,,,,,
15-04-2018,17-04-2018,Furniture,Chairs,1121.568,2,0.2,0,,7.434,-5.6994,,,,,,,
10-06-2018,15-06-2018,Office Supplies,Labels,20.7,2,0,9.936,,7.506,-6.0048,,,,,,,
10-06-2018,15-06-2018,Furniture,Tables,1335.68,4,0.2,-217.048,,7.56,2.9484,,,,,,,
10-06-2018,15-06-2018,Office Supplies,Paper,32.4,5,0,15.552,,7.61,3.5767,,,,,,,
03-11-2018,07-11-2018,Office Supplies,Art,8.82,3,0,2.3814,,7.64,3.7436,,,,,,,
20-03-2018,24-03-2018,Technology,Phones,84.784,2,0.2,-20.1362,,7.7,3.157,,,,,,,
20-03-2018,24-03-2018,Office Supplies,Paper,20.736,4,0.2,7.2576,,7.712,5.5912,,,,,,,
20-03-2018,24-03-2018,Office Supplies,Binders,16.821,3,0.7,-12.8961,,7.752,2.8101,,,,,,,
20-03-2018,24-03-2018,Office Supplies,Paper,10.368,2,0.2,3.6288,,7.76,2.2504,,,,,,,
14-07-2018,16-07-2018,Office Supplies,Supplies,11.632,2,0.2,1.0178,,7.764,-5.176,,,,,,,
16-07-2018,21-07-2018,Technology,Phones,143.982,3,0.4,-28.7964,,7.83,7.2036,,,,,,,
16-07-2018,21-07-2018,Technology,Phones,494.376,4,0.4,-115.3544,,7.872,1.476,,,,,,,
16-07-2018,21-07-2018,Office Supplies,Supplies,5.84,2,0.2,0.73,,7.89,0.3156,,,,,,,
28-04-2018,01-05-2018,Technology,Phones,369.576,3,0.2,41.5773,,7.896,2.4675,,,,,,,
28-04-2018,01-05-2018,Office Supplies,Labels,15.712,4,0.2,5.6956,,7.9,2.054,,,,,,,
11-09-2018,13-09-2018,Office Supplies,Paper,8.448,2,0.2,2.64,,7.92,3.564,,,,,,,
11-09-2018,13-09-2018,Technology,Phones,728.946,9,0.4,-157.9383,,7.96,7.4824,,,,,,,
11-12-2018,13-12-2018,Office Supplies,Storage,243.384,3,0.2,-51.7191,,7.968,2.6892,,,,,,,
11-12-2018,13-12-2018,Technology,Accessories,119.8,5,0.2,29.95,,7.98,4.1496,,,,,,,
11-12-2018,13-12-2018,Technology,Phones,300.768,4,0.2,30.0768,,8,3.44,,,,,,,
15-08-2018,21-08-2018,Office Supplies,Binders,18.882,3,0.7,-13.8468,,8.02,3.7694,,,,,,,
15-08-2018,21-08-2018,Office Supplies,Appliances,122.328,3,0.2,12.2328,,8.04,2.9145,,,,,,,
20-05-2018,25-05-2018,Furniture,Furnishings,1049.2,5,0,272.792,,8.04,2.7336,,,,,,,
20-05-2018,25-05-2018,Office Supplies,Binders,15.424,4,0.2,5.0128,,8.26,15.3636,,,,,,,
18-12-2018,22-12-2018,Furniture,Furnishings,18.84,3,0,6.0288,,8.272,-13.6488,,,,,,,
01-04-2018,08-04-2018,Office Supplies,Fasteners,31.56,5,0.2,9.8625,,8.288,3.0044,,,,,,,
01-04-2018,08-04-2018,Office Supplies,Appliances,30.144,2,0.2,3.0144,,8.32,5.616,,,,,,,
11-12-2018,16-12-2018,Furniture,Furnishings,14.8,4,0,6.068,,8.34,4.4202,,,,,,,
11-12-2018,16-12-2018,Technology,Phones,302.376,3,0.2,22.6782,,8.448,2.64,,,,,,,
11-12-2018,16-12-2018,Technology,Accessories,316,4,0,31.6,,8.52,4.1748,,,,,,,
23-10-2018,29-10-2018,Office Supplies,Paper,379.4,10,0,178.318,,8.544,2.8836,,,,,,,
22-08-2018,28-08-2018,Office Supplies,Appliances,113.552,2,0.2,8.5164,,8.56,6.3344,,,,,,,
22-08-2018,28-08-2018,Office Supplies,Binders,3.318,2,0.7,-2.6544,,8.6,4.042,,,,,,,
22-08-2018,28-08-2018,Office Supplies,Envelopes,134.288,2,0.2,45.3222,,8.608,-13.3424,,,,,,,
19-09-2018,19-09-2018,Furniture,Chairs,701.372,2,0.3,-50.098,,8.64,5.0112,,,,,,,
19-09-2018,19-09-2018,Office Supplies,Binders,2.308,2,0.8,-3.462,,8.67,6.4158,,,,,,,
26-03-2018,30-03-2018,Office Supplies,Storage,459.95,5,0,18.398,,8.712,-19.602,,,,,,,
04-11-2018,04-11-2018,Office Supplies,Fasteners,10.74,3,0,5.2626,,8.72,3.5752,,,,,,,
19-11-2018,24-11-2018,Office Supplies,Binders,14.352,3,0.2,4.6644,,8.73,4.1031,,,,,,,
19-11-2018,24-11-2018,Office Supplies,Storage,64.96,2,0,2.5984,,8.736,-6.1152,,,,,,,
19-11-2018,24-11-2018,Office Supplies,Storage,68.6,4,0,18.522,,8.74,4.5448,,,,,,,
04-11-2018,08-11-2018,Furniture,Furnishings,209.88,3,0,35.6796,,8.75,2.625,,,,,,,
13-02-2018,18-02-2018,Office Supplies,Paper,146.82,3,0,73.41,,8.78,2.2828,,,,,,,
15-12-2018,19-12-2018,Furniture,Tables,1652.94,3,0,231.4116,,8.808,-14.9736,,,,,,,
15-12-2018,19-12-2018,Office Supplies,Storage,296.37,3,0,80.0199,,8.82,4.9392,,,,,,,
07-07-2018,12-07-2018,Office Supplies,Supplies,45.584,7,0.2,5.1282,,8.856,-14.1696,,,,,,,
03-12-2018,06-12-2018,Office Supplies,Paper,182.72,8,0,84.0512,,8.856,-6.4944,,,,,,,
03-12-2018,06-12-2018,Furniture,Tables,400.032,2,0.4,-153.3456,,8.872,3.2161,,,,,,,
03-12-2018,06-12-2018,Office Supplies,Storage,33.63,3,0,10.089,,8.904,-6.5296,,,,,,,
03-12-2018,06-12-2018,Furniture,Chairs,542.646,3,0.1,102.4998,,8.928,6.4728,,,,,,,
03-12-2018,06-12-2018,Office Supplies,Labels,6.3,2,0,3.024,,8.952,-7.46,,,,,,,
27-08-2018,01-09-2018,Office Supplies,Supplies,51.52,5,0.2,-10.948,,9.08,4.086,,,,,,,
27-08-2018,01-09-2018,Office Supplies,Paper,3.528,1,0.2,1.1466,,9.144,3.2004,,,,,,,
27-08-2018,01-09-2018,Office Supplies,Paper,4.624,1,0.2,1.6762,,9.21,2.3025,,,,,,,
27-08-2018,01-09-2018,Office Supplies,Supplies,55.168,4,0.2,6.2064,,9.216,10.0224,,,,,,,
20-03-2018,22-03-2018,Technology,Phones,11.992,1,0.2,0.8994,,9.248,9.826,,,,,,,
07-04-2018,09-04-2018,Technology,Copiers,1199.976,3,0.2,374.9925,,9.264,-13.896,,,,,,,
18-09-2018,22-09-2018,Furniture,Tables,383.438,4,0.45,-167.3184,,9.28,3.248,,,,,,,
19-05-2018,24-05-2018,Furniture,Chairs,641.96,2,0,179.7488,,9.296,3.0212,,,,,,,
20-05-2018,20-05-2018,Technology,Phones,1363.96,5,0.2,85.2475,,9.328,0.8162,,,,,,,
18-08-2018,23-08-2018,Office Supplies,Appliances,355.32,9,0,99.4896,,9.336,3.2676,,,,,,,
